amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
0.0,Ruvuma / Southern Coast,2150,True,VWC,False,other,user-group,never pay,good,insufficient,groundwater,other,non functional,40.0
200.0,Rufiji,300,True,WUA,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,22.0
3600.0,Lake Tanganyika,220,True,WUG,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,41.0
0.0,Ruvuma / Southern Coast,1,True,Water Board,True,submersible,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,38.0
500.0,Rufiji,85,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Pangani,210,True,WUA,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,14.0
0.0,Ruvuma / Southern Coast,86,True,VWC,True,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,functional,19.0
500.0,Rufiji,95,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Ruvuma / Southern Coast,1680,True,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump,functional,10.0
1500.0,Pangani,120,True,Water authority,True,gravity,user-group,annually,good,insufficient,groundwater,communal standpipe,functional,10.0
0.0,Wami / Ruvu,60,True,VWC,False,submersible,user-group,never pay,colored,insufficient,surface,communal standpipe,non functional,42.0
0.0,Lake Tanganyika,350,True,VWC,False,handpump,user-group,unknown,good,enough,groundwater,hand pump,functional,16.0
0.0,Pangani,1,True,Company,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,functional,46.0
0.0,Internal,210,True,Parastatal,True,gravity,parastatal,never pay,good,enough,surface,communal standpipe,functional,17.0
0.0,Ruvuma / Southern Coast,1,True,VWC,False,other,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,17.0
0.0,Lake Nyasa,375,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,26.0
0.0,Ruvuma / Southern Coast,250,True,VWC,True,handpump,user-group,unknown,salty,dry,groundwater,hand pump,non functional,20.0
0.0,Pangani,2000,True,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,16.0
200.0,Pangani,1,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,42.0
0.0,Lake Rukwa,125,False,Water authority,True,other,commercial,never pay,good,insufficient,groundwater,other,non functional,32.0
1000.0,Rufiji,30,True,VWC,False,submersible,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,24.0
20.0,Rufiji,3226,True,Private operator,True,motorpump,commercial,per bucket,good,enough,groundwater,communal standpipe,functional,13.0
0.0,Pangani,1,True,Company,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,35.0
0.0,Lake Tanganyika,300,False,VWC,True,gravity,user-group,unknown,good,seasonal,surface,communal standpipe,non functional,23.0
50.0,Pangani,200,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,20.0
0.0,Wami / Ruvu,560,True,VWC,False,other,user-group,never pay,good,dry,groundwater,other,non functional,13.0
0.0,Pangani,150,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,20.0
200.0,Wami / Ruvu,280,True,VWC,True,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,non functional,14.0
0.0,Internal,1,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,9.0
0.0,Rufiji,50,True,VWC,False,submersible,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,14.0
500.0,Rufiji,250,True,WUG,False,handpump,user-group,monthly,good,insufficient,groundwater,hand pump,functional,22.0
50.0,Ruvuma / Southern Coast,1,False,Private operator,False,submersible,commercial,per bucket,good,enough,surface,communal standpipe,non functional,11.0
1500.0,Pangani,140,True,Water authority,True,gravity,user-group,annually,good,insufficient,groundwater,communal standpipe,non functional,42.0
1200.0,Rufiji,0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,20.0
0.0,Ruvuma / Southern Coast,1,True,VWC,True,other,user-group,unknown,good,dry,groundwater,other,non functional,40.0
30.0,Wami / Ruvu,50,True,VWC,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,11.0
500.0,Rufiji,150,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,45.0
0.0,Lake Rukwa,200,True,VWC,True,handpump,user-group,annually,salty,enough,groundwater,hand pump,functional,10.0
0.0,Wami / Ruvu,140,True,VWC,False,motorpump,user-group,never pay,salty,dry,groundwater,other,non functional,40.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,12.0
0.0,Lake Tanganyika,400,True,VWC,False,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,27.0
0.0,Lake Victoria,500,False,VWC,False,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,37.0
0.0,Pangani,200,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,42.0
0.0,Lake Rukwa,253,True,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,29.0
0.0,Pangani,200,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,10.0
50.0,Ruvuma / Southern Coast,250,True,VWC,True,handpump,user-group,per bucket,salty,enough,groundwater,hand pump,non functional,11.0
750.0,Lake Tanganyika,450,True,Water authority,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,45.0
10.0,Internal,200,True,VWC,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,11.0
0.0,Pangani,88,True,VWC,False,submersible,user-group,never pay,salty,insufficient,groundwater,other,non functional,48.0
0.0,Pangani,1,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,28.0
450.0,Pangani,60,True,Water Board,True,gravity,user-group,other,good,enough,groundwater,communal standpipe,functional,25.0
300.0,Rufiji,40,True,VWC,False,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,12.0
0.0,Ruvuma / Southern Coast,140,True,VWC,True,motorpump,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,11.0
0.0,Pangani,1,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,20.0
25.0,Ruvuma / Southern Coast,650,True,VWC,False,handpump,user-group,per bucket,good,enough,groundwater,hand pump,functional,8.0
50.0,Rufiji,1,True,VWC,True,gravity,user-group,per bucket,salty,enough,groundwater,communal standpipe,functional,10.0
0.0,Wami / Ruvu,200,True,VWC,True,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,33.0
0.0,Wami / Ruvu,230,True,VWC,True,handpump,user-group,on failure,good,insufficient,groundwater,hand pump,functional,23.0
0.0,Internal,163,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,9.0
0.0,Wami / Ruvu,1,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,38.0
0.0,Rufiji,150,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,23.0
0.0,Wami / Ruvu,1,True,Water authority,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,12.0
40000.0,Rufiji,430,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Lake Nyasa,0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,36.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,40.0
50.0,Internal,290,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,8.0
200.0,Rufiji,150,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,36.0
25.0,Lake Tanganyika,100,True,VWC,False,handpump,user-group,per bucket,good,insufficient,groundwater,hand pump,functional,25.0
2000.0,Rufiji,100,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,35.0
500.0,Rufiji,125,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
50.0,Ruvuma / Southern Coast,2100,True,VWC,False,handpump,user-group,per bucket,salty,enough,groundwater,hand pump,functional,10.0
50.0,Wami / Ruvu,1,True,Water authority,True,motorpump,commercial,per bucket,good,insufficient,surface,communal standpipe,functional,12.0
12000.0,Lake Nyasa,0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,18.0
0.0,Rufiji,285,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,functional,15.0
500.0,Wami / Ruvu,300,True,VWC,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,16.0
0.0,Pangani,1,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,40.0
200.0,Rufiji,40,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,19.0
0.0,Internal,425,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,13.0
500.0,Rufiji,180,True,VWC,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,30.0
300.0,Ruvuma / Southern Coast,1,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,other,non functional,22.0
500.0,Lake Tanganyika,155,True,VWC,True,gravity,user-group,monthly,good,seasonal,surface,communal standpipe,non functional,35.0
50.0,Wami / Ruvu,150,True,VWC,True,motorpump,user-group,per bucket,good,insufficient,surface,communal standpipe,non functional,34.0
0.0,Rufiji,250,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,non functional,25.0
3000.0,Lake Nyasa,90,True,VWC,False,gravity,user-group,annually,good,dry,groundwater,communal standpipe,non functional,27.0
0.0,Wami / Ruvu,1200,True,VWC,False,handpump,user-group,never pay,salty,enough,groundwater,hand pump,non functional,23.0
200.0,Pangani,1,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,42.0
0.0,Wami / Ruvu,1,True,Private operator,False,gravity,commercial,never pay,good,insufficient,surface,communal standpipe,functional,13.0
0.0,Lake Tanganyika,500,True,VWC,False,handpump,user-group,unknown,good,enough,groundwater,hand pump,non functional,10.0
0.0,Lake Rukwa,1500,True,VWC,True,gravity,user-group,never pay,good,dry,surface,communal standpipe,non functional,45.0
0.0,Pangani,230,True,Water authority,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,53.0
20.0,Pangani,150,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,11.0
200.0,Rufiji,80,True,WUG,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,9.0
50.0,Internal,185,True,WUG,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,13.0
200.0,Lake Tanganyika,560,True,Parastatal,True,gravity,parastatal,monthly,good,enough,groundwater,communal standpipe,non functional,36.0
500.0,Rufiji,50,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Lake Tanganyika,250,False,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,15.0
500.0,Lake Tanganyika,100,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,48.0
0.0,Pangani,40,False,VWC,True,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,42.0
0.0,Pangani,210,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,46.0
0.0,Lake Victoria,250,False,VWC,False,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,37.0
0.0,Lake Nyasa,25,True,VWC,False,submersible,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,14.0
0.0,Pangani,1,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,28.0
0.0,Pangani,150,True,VWC,False,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,45.0
500.0,Lake Nyasa,1,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,28.0
20.0,Wami / Ruvu,10,True,WUA,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,functional,17.0
0.0,Wami / Ruvu,115,True,VWC,False,submersible,user-group,never pay,good,enough,groundwater,other,functional,11.0
0.0,Wami / Ruvu,2000,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,other,functional,12.0
20.0,Ruvuma / Southern Coast,520,True,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump,non functional,16.0
50.0,Pangani,800,True,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump,functional,10.0
0.0,Pangani,100,True,VWC,False,gravity,user-group,never pay,good,seasonal,groundwater,communal standpipe,non functional,21.0
1000.0,Lake Rukwa,300,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,37.0
0.0,Pangani,1,False,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,other,non functional,48.0
0.0,Wami / Ruvu,45,True,VWC,False,motorpump,other,per bucket,salty,dry,groundwater,communal standpipe,non functional,20.0
1000.0,Ruvuma / Southern Coast,1,False,VWC,False,handpump,user-group,annually,good,insufficient,groundwater,hand pump,non functional,28.0
0.0,Pangani,80,True,VWC,False,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,57.0
250.0,Lake Tanganyika,970,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,27.0
200.0,Lake Nyasa,0,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,12.0
0.0,Pangani,130,True,Water Board,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,48.0
50.0,Ruvuma / Southern Coast,630,True,WUG,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,44.0
200.0,Wami / Ruvu,40,True,Company,True,submersible,user-group,monthly,good,enough,surface,communal standpipe,non functional,27.0
0.0,Pangani,120,True,Water authority,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,53.0
0.0,Wami / Ruvu,40,False,Company,True,submersible,parastatal,never pay,good,enough,surface,communal standpipe,functional,22.0
