amount_tsh,basin,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group,age
0.0,Rufiji,1.0,True,VWC,True,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,26.0
0.0,Pangani,1.0,False,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,other,non functional,48.0
0.0,Wami / Ruvu,1000.0,True,Other,False,other,other,never pay,unknown,dry,groundwater,other,non functional,20.0
5.0,Pangani,30.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,13.0
0.0,Internal,48.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,22.0
0.0,Pangani,1.0,True,Water authority,True,gravity,commercial,never pay,good,insufficient,groundwater,communal standpipe,non functional,44.0
0.0,Pangani,300.0,True,VWC,True,other,user-group,never pay,good,seasonal,surface,other,functional,20.0
0.0,Rufiji,1.0,True,VWC,True,gravity,user-group,never pay,good,seasonal,surface,communal standpipe,non functional,12.0
0.0,Ruvuma / Southern Coast,1125.0,True,VWC,False,other,user-group,never pay,good,insufficient,groundwater,other,non functional,40.0
200.0,Rufiji,300.0,True,WUA,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,22.0
1000.0,Lake Tanganyika,220.0,True,WUG,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,41.0
0.0,Ruvuma / Southern Coast,1.0,True,Water Board,True,submersible,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,38.0
500.0,Rufiji,85.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Pangani,210.0,True,WUA,False,gravity,user-group,unknown,good,insufficient,surface,communal standpipe,non functional,14.0
0.0,Ruvuma / Southern Coast,86.0,True,VWC,True,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,functional,19.0
500.0,Rufiji,95.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Ruvuma / Southern Coast,1125.0,True,VWC,True,handpump,user-group,never pay,salty,enough,groundwater,hand pump,functional,10.0
1000.0,Pangani,120.0,True,Water authority,True,gravity,user-group,annually,good,insufficient,groundwater,communal standpipe,functional,10.0
0.0,Wami / Ruvu,60.0,True,VWC,False,submersible,user-group,never pay,colored,insufficient,surface,communal standpipe,non functional,42.0
0.0,Lake Tanganyika,350.0,True,VWC,False,handpump,user-group,unknown,good,enough,groundwater,hand pump,functional,16.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,functional,46.0
0.0,Internal,210.0,True,Parastatal,True,gravity,parastatal,never pay,good,enough,surface,communal standpipe,functional,17.0
0.0,Ruvuma / Southern Coast,1.0,True,VWC,False,other,user-group,never pay,good,insufficient,groundwater,hand pump,non functional,17.0
0.0,Lake Nyasa,375.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,functional,26.0
0.0,Ruvuma / Southern Coast,250.0,True,VWC,True,handpump,user-group,unknown,salty,dry,groundwater,hand pump,non functional,20.0
0.0,Pangani,1125.0,True,VWC,False,handpump,user-group,never pay,salty,insufficient,groundwater,hand pump,non functional,16.0
200.0,Pangani,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,42.0
0.0,Lake Rukwa,125.0,False,Water authority,True,other,commercial,never pay,good,insufficient,groundwater,other,non functional,32.0
1000.0,Rufiji,30.0,True,VWC,False,submersible,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,24.0
20.0,Rufiji,1125.0,True,Private operator,True,motorpump,commercial,per bucket,good,enough,groundwater,communal standpipe,functional,13.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,35.0
0.0,Lake Tanganyika,300.0,False,VWC,True,gravity,user-group,unknown,good,seasonal,surface,communal standpipe,non functional,23.0
50.0,Pangani,200.0,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,20.0
0.0,Wami / Ruvu,560.0,True,VWC,False,other,user-group,never pay,good,dry,groundwater,other,non functional,13.0
0.0,Pangani,150.0,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,20.0
200.0,Wami / Ruvu,280.0,True,VWC,True,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe,non functional,14.0
0.0,Internal,1.0,True,Water Board,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,9.0
0.0,Rufiji,50.0,True,VWC,False,submersible,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,14.0
500.0,Rufiji,250.0,True,WUG,False,handpump,user-group,monthly,good,insufficient,groundwater,hand pump,functional,22.0
50.0,Ruvuma / Southern Coast,1.0,False,Private operator,False,submersible,commercial,per bucket,good,enough,surface,communal standpipe,non functional,11.0
1000.0,Pangani,140.0,True,Water authority,True,gravity,user-group,annually,good,insufficient,groundwater,communal standpipe,non functional,42.0
1000.0,Rufiji,0.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,20.0
0.0,Ruvuma / Southern Coast,1.0,True,VWC,True,other,user-group,unknown,good,dry,groundwater,other,non functional,40.0
30.0,Wami / Ruvu,50.0,True,VWC,False,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,11.0
500.0,Rufiji,150.0,True,WUA,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,45.0
0.0,Lake Rukwa,200.0,True,VWC,True,handpump,user-group,annually,salty,enough,groundwater,hand pump,functional,10.0
0.0,Wami / Ruvu,140.0,True,VWC,False,motorpump,user-group,never pay,salty,dry,groundwater,other,non functional,40.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,12.0
0.0,Lake Tanganyika,400.0,True,VWC,False,gravity,user-group,unknown,good,enough,groundwater,communal standpipe,non functional,27.0
0.0,Lake Victoria,500.0,False,VWC,False,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,37.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,42.0
0.0,Lake Rukwa,253.0,True,VWC,False,other,user-group,never pay,good,enough,groundwater,other,non functional,29.0
0.0,Pangani,200.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,10.0
50.0,Ruvuma / Southern Coast,250.0,True,VWC,True,handpump,user-group,per bucket,salty,enough,groundwater,hand pump,non functional,11.0
750.0,Lake Tanganyika,450.0,True,Water authority,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,non functional,45.0
10.0,Internal,200.0,True,VWC,True,gravity,user-group,per bucket,good,enough,surface,communal standpipe,functional,11.0
0.0,Pangani,88.0,True,VWC,False,submersible,user-group,never pay,salty,insufficient,groundwater,other,non functional,48.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,28.0
450.0,Pangani,60.0,True,Water Board,True,gravity,user-group,other,good,enough,groundwater,communal standpipe,functional,25.0
300.0,Rufiji,40.0,True,VWC,False,gravity,user-group,monthly,good,enough,surface,communal standpipe,functional,12.0
0.0,Ruvuma / Southern Coast,140.0,True,VWC,True,motorpump,user-group,never pay,good,dry,groundwater,communal standpipe,non functional,11.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,20.0
25.0,Ruvuma / Southern Coast,650.0,True,VWC,False,handpump,user-group,per bucket,good,enough,groundwater,hand pump,functional,8.0
50.0,Rufiji,1.0,True,VWC,True,gravity,user-group,per bucket,salty,enough,groundwater,communal standpipe,functional,10.0
0.0,Wami / Ruvu,200.0,True,VWC,True,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,33.0
0.0,Wami / Ruvu,230.0,True,VWC,True,handpump,user-group,on failure,good,insufficient,groundwater,hand pump,functional,23.0
0.0,Internal,163.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,communal standpipe,functional,9.0
0.0,Wami / Ruvu,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,38.0
0.0,Rufiji,150.0,True,VWC,True,gravity,user-group,never pay,good,insufficient,surface,communal standpipe,non functional,23.0
0.0,Wami / Ruvu,1.0,True,Water authority,True,gravity,commercial,never pay,good,enough,groundwater,communal standpipe,non functional,12.0
1000.0,Rufiji,430.0,True,VWC,True,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,10.0
0.0,Lake Nyasa,0.0,True,VWC,False,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,functional,36.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,40.0
50.0,Internal,290.0,True,Water Board,True,gravity,user-group,per bucket,good,enough,groundwater,communal standpipe,functional,8.0
200.0,Rufiji,150.0,True,VWC,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,36.0
25.0,Lake Tanganyika,100.0,True,VWC,False,handpump,user-group,per bucket,good,insufficient,groundwater,hand pump,functional,25.0
1000.0,Rufiji,100.0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,35.0
500.0,Rufiji,125.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
50.0,Ruvuma / Southern Coast,1125.0,True,VWC,False,handpump,user-group,per bucket,salty,enough,groundwater,hand pump,functional,10.0
50.0,Wami / Ruvu,1.0,True,Water authority,True,motorpump,commercial,per bucket,good,insufficient,surface,communal standpipe,functional,12.0
1000.0,Lake Nyasa,0.0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,non functional,18.0
0.0,Rufiji,285.0,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,functional,15.0
500.0,Wami / Ruvu,300.0,True,VWC,True,handpump,user-group,monthly,good,enough,groundwater,hand pump,functional,16.0
0.0,Pangani,1.0,True,Company,True,gravity,commercial,monthly,good,insufficient,groundwater,communal standpipe,non functional,40.0
200.0,Rufiji,40.0,True,VWC,False,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,non functional,19.0
0.0,Internal,425.0,True,Parastatal,True,gravity,parastatal,never pay,good,seasonal,surface,communal standpipe,functional,13.0
500.0,Rufiji,180.0,True,VWC,True,gravity,user-group,monthly,good,insufficient,surface,communal standpipe,functional,30.0
300.0,Ruvuma / Southern Coast,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,other,non functional,22.0
500.0,Lake Tanganyika,155.0,True,VWC,True,gravity,user-group,monthly,good,seasonal,surface,communal standpipe,non functional,35.0
50.0,Wami / Ruvu,150.0,True,VWC,True,motorpump,user-group,per bucket,good,insufficient,surface,communal standpipe,non functional,34.0
0.0,Rufiji,250.0,True,VWC,False,handpump,user-group,never pay,good,seasonal,groundwater,hand pump,non functional,25.0
1000.0,Lake Nyasa,90.0,True,VWC,False,gravity,user-group,annually,good,dry,groundwater,communal standpipe,non functional,27.0
0.0,Wami / Ruvu,1125.0,True,VWC,False,handpump,user-group,never pay,salty,enough,groundwater,hand pump,non functional,23.0
200.0,Pangani,1.0,True,VWC,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,42.0
0.0,Wami / Ruvu,1.0,True,Private operator,False,gravity,commercial,never pay,good,insufficient,surface,communal standpipe,functional,13.0
0.0,Lake Tanganyika,500.0,True,VWC,False,handpump,user-group,unknown,good,enough,groundwater,hand pump,non functional,10.0
0.0,Lake Rukwa,1125.0,True,VWC,True,gravity,user-group,never pay,good,dry,surface,communal standpipe,non functional,45.0
0.0,Pangani,230.0,True,Water authority,True,gravity,user-group,never pay,good,enough,surface,communal standpipe,non functional,53.0
20.0,Pangani,150.0,True,VWC,True,gravity,user-group,per bucket,good,insufficient,groundwater,communal standpipe,non functional,11.0
200.0,Rufiji,80.0,True,WUG,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,9.0
50.0,Internal,185.0,True,WUG,True,submersible,user-group,per bucket,good,enough,groundwater,communal standpipe,non functional,13.0
200.0,Lake Tanganyika,560.0,True,Parastatal,True,gravity,parastatal,monthly,good,enough,groundwater,communal standpipe,non functional,36.0
500.0,Rufiji,50.0,True,WUA,True,gravity,user-group,monthly,good,enough,groundwater,communal standpipe,functional,11.0
0.0,Lake Tanganyika,250.0,False,VWC,False,handpump,user-group,never pay,good,enough,groundwater,hand pump,non functional,15.0
500.0,Lake Tanganyika,100.0,True,VWC,True,gravity,user-group,on failure,good,enough,surface,communal standpipe,functional,48.0
0.0,Pangani,40.0,False,VWC,True,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,42.0
0.0,Pangani,210.0,True,VWC,True,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,non functional,46.0
0.0,Lake Victoria,250.0,False,VWC,False,submersible,user-group,never pay,good,enough,surface,communal standpipe,non functional,37.0
0.0,Lake Nyasa,25.0,True,VWC,False,submersible,user-group,never pay,good,insufficient,groundwater,communal standpipe,non functional,14.0
0.0,Pangani,1.0,True,VWC,True,gravity,user-group,never pay,good,enough,groundwater,communal standpipe,non functional,28.0
0.0,Pangani,150.0,True,VWC,False,gravity,user-group,never pay,good,enough,surface,communal standpipe,functional,45.0
500.0,Lake Nyasa,1.0,True,VWC,False,gravity,user-group,annually,good,enough,groundwater,communal standpipe,functional,28.0
20.0,Wami / Ruvu,10.0,True,WUA,True,submersible,commercial,per bucket,good,enough,surface,communal standpipe,functional,17.0
0.0,Wami / Ruvu,115.0,True,VWC,False,submersible,user-group,never pay,good,enough,groundwater,other,functional,11.0
0.0,Wami / Ruvu,1125.0,True,VWC,True,gravity,user-group,unknown,good,enough,groundwater,other,functional,12.0
20.0,Ruvuma / Southern Coast,520.0,True,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump,non functional,16.0
50.0,Pangani,800.0,True,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump,functional,10.0
0.0,Pangani,100.0,True,VWC,False,gravity,user-group,never pay,good,seasonal,groundwater,communal standpipe,non functional,21.0
1000.0,Lake Rukwa,300.0,True,VWC,True,gravity,user-group,annually,good,enough,surface,communal standpipe,functional,37.0
0.0,Pangani,1.0,False,VWC,True,gravity,user-group,never pay,good,insufficient,groundwater,other,non functional,48.0
0.0,Wami / Ruvu,45.0,True,VWC,False,motorpump,other,per bucket,salty,dry,groundwater,communal standpipe,non functional,20.0
1000.0,Ruvuma / Southern Coast,1.0,False,VWC,False,handpump,user-group,annually,good,insufficient,groundwater,hand pump,non functional,28.0
0.0,Pangani,80.0,True,VWC,False,gravity,user-group,unknown,good,insufficient,groundwater,communal standpipe,functional,57.0
250.0,Lake Tanganyika,970.0,True,Water authority,True,gravity,user-group,monthly,good,enough,surface,communal standpipe,non functional,27.0
